"/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative/div.image-inner.position-relative.overflow-hidden/a.d-block href","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative/div.image-inner.position-relative.overflow-hidden/a.d-block/image-srcset.res-image/img.lazyShow.res-img-loaded src","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative/div.image-inner.position-relative.overflow-hidden/a.d-block/image-srcset.res-image/img.hongo-alternate-image.lazyShow.res-img-loaded src","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/a.product-title.alt-font","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/a.product-title.alt-font href","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/div.price-box.justify-content-center.alt-font/div.price-wrapper/div.price__pix/span.price-item.price-item--regular","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/div.price-box.justify-content-center.alt-font/div.price-wrapper/div.price__pix/small.pix-label"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-3-72kwp-6-painel-sunova-620w-inversor-must-5kw-110v-bateria-litio-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_MUST_110V_SUNOVA_620W.png?v=1760101284&width=535","https://www.meugerador.com.br/cdn/shop/files/c87110a51eb8ba61df922b3d4f5d65e2_f171b95d-fe4c-4f6a-a8a7-49935834d497.jpg?v=1760042108&width=535","Kit Energia Solar Offgrid 3,72kWp 6 Painel Sunova 620W Inversor Must 5kW 110V Bateria Lítio 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-3-72kwp-6-painel-sunova-620w-inversor-must-5kw-110v-bateria-litio-5-12kwh","R$ 15.190,04","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-motorhome-2kwp-ate-270kwh-mes-aprox-8-painel-era-250w-flexivel-inversor-growatt-3kw-110v-bateria-dyness-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_MOTOR_HOME_SPF_ES_PAINEL_ERA_FLEXIVEL_250W_BATERIA_DYNESS.png?v=1756914237&width=535","https://www.meugerador.com.br/cdn/shop/files/PAINEL_SOLAR_FLEXIVEL_250W_ERA_SOLAR_1000x1000_TRAILLER.jpg?v=1756920661&width=535","Kit Energia Solar Offgrid MotorHome 2kWp até 270kWh Mês Aprox. 8 Painel Era 250W Flexível Inversor Growatt 3kW 110V Bateria Dyness 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-motorhome-2kwp-ate-270kwh-mes-aprox-8-painel-era-250w-flexivel-inversor-growatt-3kw-110v-bateria-dyness-5-12kwh","R$ 15.485,85","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_75193fe4-24ce-4951-9b46-68c562aa62e2.png?v=1759759683&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Growatt 5kW 220V Bateria Dyness 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-5-12kwh","R$ 15.786,00","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-3kw-110v-bateria-dyness-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_fee04948-8ef3-4617-9035-a4d9c9d55e04.png?v=1759760138&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Growatt 3kW 110V Bateria Dyness 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-3kw-110v-bateria-dyness-5-12kwh","R$ 15.835,20","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-must-5kw-220v-bateria-litio-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_MUST_220V_SUNOVA_620W.png?v=1760099341&width=535","https://www.meugerador.com.br/cdn/shop/files/INVERSOR_SOLAR_MUST_OFFGRID_5KW_PV30_220V.png?v=1760099329&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Must 5kW 220V Bateria Lítio 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-must-5kw-220v-bateria-litio-5-12kwh","R$ 16.542,16","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-must-5kw-110v-bateria-litio-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_MUST_110V_SUNOVA_620W.png?v=1760101284&width=535","https://www.meugerador.com.br/cdn/shop/files/c87110a51eb8ba61df922b3d4f5d65e2_10892df4-a7b8-4405-8088-0e708ff31259.jpg?v=1760099891&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Must 5kW 110V Bateria Lítio 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-must-5kw-110v-bateria-litio-5-12kwh","R$ 16.580,39","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_5c73c601-9d6e-4edf-b419-111542523849.png?v=1759761274&width=535","Kit Energia Solar Offgrid 6,20kWP 10 Painel Sunova 620W Inversor Growatt 5kW 220V Bateria Dyness 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-5-12kwh","R$ 16.950,90","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-3-72kwp-6-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-10-24kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_ef497466-2b66-4073-80a8-5691941e5f5e.png?v=1759767560&width=535","Kit Energia Solar Offgrid 3,72kWp 6 Painel Sunova 620W Inversor Growatt 5kW 220V Bateria Dyness 10,24kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-3-72kwp-6-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-10-24kwh","R$ 20.449,78","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-10-24kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_6bda3fb6-0e2e-44b6-ae78-2dd86d948794.png?v=1759770851&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Growatt 5kW 220V Bateria Dyness 10,24kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-10-24kwh","R$ 21.840,13","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-3kw-110v-bateria-dyness-10-24kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_9594365f-e522-4281-9e36-2c1582657293.png?v=1759771429&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Growatt 3kW 110V Bateria Dyness 10,24kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-3kw-110v-bateria-dyness-10-24kwh","R$ 21.889,33","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-motorhome-2-5kwp-ate-330kwh-mes-aprox-10-painel-era-250w-flexivel-inversor-growatt-5kw-220v-bateria-dyness-10-24wh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_MOTOR_HOME_SPF_ES_PAINEL_ERA_FLEXIVEL_250W_BATERIA_DYNESS.png?v=1756914237&width=535","https://www.meugerador.com.br/cdn/shop/files/PAINEL_SOLAR_FLEXIVEL_250W_ERA_SOLAR_1000x1000_TRAILLER.jpg?v=1756920661&width=535","Kit Energia Solar Offgrid MotorHome 2,5kWp até 330kWh Mês Aprox. 10 Painel Era 250W Flexível Inversor Growatt 5kW 220V Bateria Dyness 10,24Wh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-motorhome-2-5kwp-ate-330kwh-mes-aprox-10-painel-era-250w-flexivel-inversor-growatt-5kw-220v-bateria-dyness-10-24wh","R$ 22.087,00","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-motorhome-2-5kwp-200kwh-mes-aprox-10-painel-era-250w-flexivel-inversor-growatt-3kw-110v-bateria-dyness-10-24kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_MOTOR_HOME_SPF_ES_PAINEL_ERA_FLEXIVEL_250W_BATERIA_DYNESS.png?v=1756914237&width=535","https://www.meugerador.com.br/cdn/shop/files/PAINEL_SOLAR_FLEXIVEL_250W_ERA_SOLAR_1000x1000_TRAILLER.jpg?v=1756920661&width=535","Kit Energia Solar Offgrid MotorHome 2,5kWp até 350kWh Mês Aprox. 10 Painel Era 250W Flexível Inversor Growatt 3kW 110V Bateria Dyness 10,24kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-motorhome-2-5kwp-200kwh-mes-aprox-10-painel-era-250w-flexivel-inversor-growatt-3kw-110v-bateria-dyness-10-24kwh","R$ 22.768,65","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-10-24kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_abe96de3-49ee-4995-bfae-a1b8c6a03480.png?v=1759772510&width=535","Kit Energia Solar Offgrid 6,20kWP 10 Painel Sunova 620W Inversor Growatt 5kW 220V Bateria Dyness 10,24kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-10-24kwh","R$ 23.005,02","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-6kw-110-220v-bateria-dyness-10-24kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_c63f3ba3-b0dc-4987-bbde-9dbc04777efa.png?v=1759777704&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Growatt 6kW 110/220V Bateria Dyness 10,24kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-6kw-110-220v-bateria-dyness-10-24kwh","R$ 26.543,60","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-10kw-220v-bateria-dyness-10-24kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_fe78ae31-b149-4930-a3a5-11d64d4a9b94.png?v=1759778096&width=535","Kit Energia Solar Offgrid 6,20kWP 10 Painel Sunova 620W Inversor Growatt 10kW 220V Bateria Dyness 10,24kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-10kw-220v-bateria-dyness-10-24kwh","R$ 27.610,11","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-15-36kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_7e12b2ef-49ce-45a9-b971-d96c46e34dc0.png?v=1759781958&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Growatt 5kW 220V Bateria Dyness 15,36kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-15-36kwh","R$ 27.894,25","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-15-36kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_40c9449e-5149-4db7-982b-0d17b860660b.png?v=1759784156&width=535","Kit Energia Solar Offgrid 6,20kWP 10 Painel Sunova 620W Inversor Growatt 5kW 220V Bateria Dyness 15,36kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-5kw-220v-bateria-dyness-15-36kwh","R$ 29.059,15","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-12-40kwp-20-painel-sunova-620w-inversor-growatt-10kw-220v-bateria-dyness-10-24kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_f1e13a69-34f7-4b7e-a191-3f06881c6013.png?v=1759780611&width=535","Kit Energia Solar Offgrid 12,40kWp 20 Painel Sunova 620W Inversor Growatt 10kW 220V Bateria Dyness 10,24kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-12-40kwp-20-painel-sunova-620w-inversor-growatt-10kw-220v-bateria-dyness-10-24kwh","R$ 33.874,71","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-10kw-220v-bateria-dyness-20-48kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_GROWATT_PAINEL_SUNOVA_620W_PRETO_COMPOSITO_BATERIA_DYNESS.png?v=1759838609&width=535","https://www.meugerador.com.br/cdn/shop/files/678814a3ee4ba07519ef79ddec79d48c_f47a83a9-cb8a-43c7-b3e6-db13ef7f1bab.png?v=1759836601&width=535","Kit Energia Solar Offgrid 6,20kWP 10 Painel Sunova 620W Inversor Growatt 10kW 220V Bateria Dyness 20,48kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-6-20kwp-10-painel-sunova-620w-inversor-growatt-10kw-220v-bateria-dyness-20-48kwh","R$ 39.718,36","À vista no PIX com 15% OFF"
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-2-48kwp-4-painel-sunova-620w-inversor-must-3kw-110v-bateria-litio-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_MUST_110V_SUNOVA_620W.png?v=1760101284&width=535","https://www.meugerador.com.br/cdn/shop/files/c87110a51eb8ba61df922b3d4f5d65e2.jpg?v=1760100667&width=535","Kit Energia Solar Offgrid 2,48kWp 4 Painel Sunova 620W Inversor Must 3kW 110V Bateria Lítio 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-2-48kwp-4-painel-sunova-620w-inversor-must-3kw-110v-bateria-litio-5-12kwh","",""
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-3-72kwp-6-painel-sunova-620w-inversor-must-3kw-110v-bateria-litio-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_MUST_110V_SUNOVA_620W.png?v=1760101284&width=535","https://www.meugerador.com.br/cdn/shop/files/c87110a51eb8ba61df922b3d4f5d65e2_bd742f17-ba0a-4d56-864c-4f1582da00f3.jpg?v=1760101024&width=535","Kit Energia Solar Offgrid 3,72kWp 6 Painel Sunova 620W Inversor Must 3kW 110V Bateria Lítio 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-3-72kwp-6-painel-sunova-620w-inversor-must-3kw-110v-bateria-litio-5-12kwh","",""
"https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-must-3kw-110v-bateria-litio-5-12kwh","https://www.meugerador.com.br/cdn/shop/files/KIT_ENERGIA_SOLAR_OFFGRID_MUST_110V_SUNOVA_620W.png?v=1760101284&width=535","https://www.meugerador.com.br/cdn/shop/files/c87110a51eb8ba61df922b3d4f5d65e2_31e9b863-5966-46c6-90a8-66bc13b103a8.jpg?v=1760101276&width=535","Kit Energia Solar Offgrid 4,96kWp 8 Painel Sunova 620W Inversor Must 3kW 110V Bateria Lítio 5,12kWh","https://www.meugerador.com.br/collections/kit-solar-offgrid/products/kit-energia-solar-offgrid-4-96kwp-8-painel-sunova-620w-inversor-must-3kw-110v-bateria-litio-5-12kwh","",""
