"/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative.photoshow__thumbnail--viewed/div.image-inner.position-relative.overflow-hidden/a.d-block href","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative.photoshow__thumbnail--viewed/div.image-inner.position-relative.overflow-hidden/a.d-block/image-srcset.res-image/img.lazyShow.res-img-loaded src","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-image.position-relative.photoshow__thumbnail--viewed/div.image-inner.position-relative.overflow-hidden/a.d-block/image-srcset.res-image/img.hongo-alternate-image.lazyShow.res-img-loaded src","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/a.product-title.alt-font","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/a.product-title.alt-font href","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/div.price-box.justify-content-center.alt-font/div.price-wrapper/div.price__pix/span.price-item.price-item--regular","/div.col.product-box.tablescraper-selected-row/div.box-inner/div.product-footer/div.price-box.justify-content-center.alt-font/div.price-wrapper/div.price__pix/small.pix-label"
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W Inversor Growatt 6kW X2 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-inversor-growatt-6kw-x2-220v-2mppt","R$ 10.703,68","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W Inversor Sungrow 5kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-inversor-sungrow-5kw-220v-2mppt","R$ 10.753,74","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1000kWh Mês 7,44kWp 12 Painel Sunova 620W MicroInversor SAJ 6,75kW 220V 12MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1000kwh-mes-7-44kwp-12-painel-sunova-620w-microinversor-saj-6-75kw-220v-12mppt","R$ 10.782,58","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1000kWh Mês 7,44kWp 12 Painel Sunova 620W MicroInversor Deye 6,75kW 220V 12MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1000kwh-mes-7-44kwp-12-painel-sunova-620w-microinversor-deye-6-75kw-220v-12mppt","R$ 11.003,34","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1000kWh Mês 7,44kWp 12 Painel Sunova 620W Micro Growatt 6,75kW 220V 12MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1000kwh-mes-7-44kwp-12-painel-sunova-620w-micro-growatt-6-75kw-220v-12mppt","R$ 11.101,03","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1000kWh Mês 7,44kWp 12 Painel Sunova 620W Inversor Growatt X2 7,5kW 220V 2MPPT (FASTTRACK)","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1000kwh-mes-7-44kwp-12-painel-sunova-620w-inversor-growatt-x2-7-5kw-220v-2mppt-fasttrack","R$ 11.177,05","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W Inversor Sungrow 6kW RS-L 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-inversor-sungrow-6kw-rs-l-220v-2mppt","R$ 11.208,02","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1100kWh Mês 8,68kWp 14 Painel Sunova 620W Inversor Growatt 6kW X2 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1100kwh-mes-8-68kwp-14-painel-sunova-620w-inversor-growatt-6kw-x2-220v-2mppt","R$ 11.286,12","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W Inversor Growatt X2 7,5kW 220V 2MPPT (FASTTRACK)","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-inversor-growatt-x2-7-5kw-220v-2mppt-fasttrack","R$ 11.759,50","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1100kWh Mês 8,68kWp 14 Painel Sunova 620W Sungrow 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1100kwh-mes-8-68kwp-14-painel-sunova-620w-sungrow-6kw-220v-2mppt","R$ 11.790,46","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1200kWh Mês 9,3kWp 15 Painel Sunova 620W Inversor Growatt 6kW X2 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1200kwh-mes-9-3kwp-15-painel-sunova-620w-inversor-growatt-6kw-x2-220v-2mppt","R$ 11.868,57","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W Inversor Sofar 7,5kW 220V 2MPPT [FASTTRACK]","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-inversor-sofar-7-5kw-220v-2mppt-fasttrack","R$ 11.955,97","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1100kWh Mês 8,68kWp 14 Painel Sunova 620W Inversor Growatt X2 7,5kW 220V 2MPPT (FASTTRACK)","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1100kwh-mes-8-68kwp-14-painel-sunova-620w-inversor-growatt-x2-7-5kw-220v-2mppt-fasttrack","R$ 12.341,93","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1200kWh Mês 9,3kWp 15 Painel Sunova 620W Inversor Sungrow 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1200kwh-mes-9-3kwp-15-painel-sunova-620w-inversor-sungrow-6kw-220v-2mppt","R$ 12.372,90","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W MicroInversor SAJ 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-microinversor-saj-9kw-220v-16mppt","R$ 12.532,76","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W MicroInversor Deye 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-microinversor-deye-9kw-220v-16mppt","R$ 12.827,10","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1100kWh Mês 8,68kWp 14 Painel Sunova 620W Inversor Sofar 7,5kW 220V 2MPPT [FASTTRACK]","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1100kwh-mes-8-68kwp-14-painel-sunova-620w-inversor-sofar-7-5kw-220v-2mppt-fasttrack","R$ 12.896,66","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid  1200kWh Mês 9,3kWp 15 Painel Sunova 620W Inversor Growatt X2 7,5kW 220V 2MPPT (FASTTRACK)","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1200kwh-m-s-9-3kwp-15-painel-sunova-620w-inversor-growatt-x2-7-5kw-220v-2mppt-fasttrac","R$ 12.924,38","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1300kWh Mês 9,92kWp 16 Painel Sunova 620W Inversor Sungrow 6kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1300kwh-mes-9-92kwp-16-painel-sunova-620w-inversor-sungrow-6kw-220v-2mppt","R$ 12.955,34","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1050kWh Mês 8,06kWp 13 Painel Sunova 620W Micro Growatt 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1050kwh-mes-8-06kwp-13-painel-sunova-620w-micro-growatt-9kw-220v-16mppt","R$ 12.957,35","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1100kWh Mês 8,68kWp 14 Painel Sunova 620W MicroInversor SAJ 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1100kwh-mes-8-68kwp-14-painel-sunova-620w-microinversor-saj-9kw-220v-16mppt","R$ 13.135,80","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1200kWh Mês 9,3kWp 15 Painel Sunova 620W Inversor Growatt X2 8kW 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1200kwh-mes-9-3kwp-15-painel-sunova-620w-inversor-growatt-x2-8kw-220v-3mppt","R$ 13.169,30","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1100kWh Mês 8,68kWp 14 Painel Sunova 620W MicroInversor Deye 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1100kwh-mes-8-68kwp-14-painel-sunova-620w-microinversor-deye-9kw-220v-16mppt","R$ 13.430,15","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1200kWh Mês 9,3kWp 15 Painel Sunova 620W Inversor Sofar 7,5kW 220V 2MPPT [FASTTRACK]","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1200kwh-mes-9-3kwp-15-painel-sunova-620w-inversor-sofar-7-5kw-220v-2mppt-fasttrack","R$ 13.495,74","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1300kWh Mês 9,92kWp 16 Painel Sunova 620W Inversor Growatt X2 7,5kW 220V 2MPPT (FASTTRACK)","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1300kwh-mes-9-92kwp-16-painel-sunova-620w-inversor-growatt-x2-7-5kw-220v-2mppt-fasttrack","R$ 13.506,82","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1100kWh Mês 8,68kWp 14 Painel Sunova 620W Micro Growatt 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1100kwh-mes-8-68kwp-14-painel-sunova-620w-micro-growatt-9kw-220v-16mppt","R$ 13.560,39","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1200kWh Mês 9,3kWp 15 Painel Sunova 620W MicroInversor SAJ 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1200kwh-mes-9-3kwp-15-painel-sunova-620w-microinversor-saj-9kw-220v-16mppt","R$ 13.738,84","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1200kWh Mês 9,3KWP 15 Painel Sunova 620W MicroInversor Deye 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1200kwh-mes-9-76kwp-15-painel-sunova-620w-microinversor-deye-9kw-220v-16mppt","R$ 14.033,19","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1300kWh Mês 9,92kWp 16 Painel Sunova 620W Inversor Sungrow 8kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1300kwh-mes-9-92kwp-16-painel-sunova-620w-inversor-sungrow-8kw-220v-2mppt","R$ 14.081,83","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1400kWh Mês 10,54kWp 17 Painel Sunova 620W Inversor Growatt X2 7,5kW 220V 2MPPT (FASTTRACK)","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1400kwh-mes-10-54kwp-17-painel-sunova-620w-inversor-growatt-x2-7-5kw-220v-2mppt-fasttrack","R$ 14.089,26","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1300kWh Mês 9,92kWp 16 Painel Sunova 620W Inversor Sofar 7,5kW 220V 2MPPT [FASTTRACK]","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1300kwh-mes-9-92kwp-16-painel-sunova-620w-inversor-sofar-7-5kw-220v-2mppt-fasttrack","R$ 14.094,82","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1300kWh Mês 9,92kWp 16 Painel Sunova 620W Inversor SAJ 8kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1300kwh-mes-9-92kwp-16-painel-sunova-620w-inversor-saj-8kw-220v-2mppt","R$ 14.118,49","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1200kwh Mês 9,30kWp 15 Painel Sunova 620W Micro Growatt 9kW 220V 12MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-1200kwh-mes-9-30kwp-15-painel-sunova-620w-micro-growatt-9kw-220v-12mppt","R$ 14.163,43","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1300kWh Mês 9,92kWp 16 Painel Sunova 620W MicroInversor SAJ 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1300kwh-mes-9-92kwp-16-painel-sunova-620w-microinversor-saj-9kw-220v-16mppt","R$ 14.341,89","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1300kWh Mês 9,92KWP 16 Painel Sunova 620W MicroInversor Deye 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1300kwh-mes-9-92kwp-16-painel-sunova-620w-microinversor-deye-9kw-220v-16mppt","R$ 14.636,24","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1400kWh Mês 10,54kWp 17 Painel Sunova 620W Inversor Sungrow 8kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1400kwh-mes-10-54kwp-17-painel-sunova-620w-inversor-sungrow-8kw-220v-2mppt","R$ 14.664,27","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1500kWh Mês 11,16kWp 18 Painel Sunova 620W Inversor Growatt X2 7,5kW 220V 2MPPT (FASTTRACK)","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1500kwh-mes-11-16kwp-18-painel-sunova-620w-inversor-growatt-x2-7-5kw-220v-2mppt-fasttrack","R$ 14.671,71","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1400kWh Mês 10,54kWp 17 Painel Sunova 620W Inversor Sofar 7,5kW 220V 2MPPT [FASTTRACK]","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1400kwh-mes-10-54kwp-17-painel-sunova-620w-inversor-sofar-7-5kw-220v-2mppt-fasttrack","R$ 14.693,91","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1400kWh Mês 10,54kWp 17 Painel Sunova 620W Inversor SAJ 8kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1400kwh-mes-10-54kwp-17-painel-sunova-620w-inversor-saj-8kw-220v-2mppt","R$ 14.714,47","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1300kWh Mês 9,92kWp 16 Painel Sunova 620W Micro Growatt 9kW 220V 16MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1300kwh-mes-9-92kwp-16-painel-sunova-620w-micro-growatt-9kw-220v-16mppt","R$ 14.766,48","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1500kWh Mês 11,16kWp 18 Painel Sunova 620W Inversor Sungrow 8kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1500kwh-mes-11-16kwp-18-painel-sunova-620w-inversor-sungrow-8kw-220v-2mppt","R$ 15.246,71","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1550kWh Mês 11,78kWp 19 Painel Sunova 620W Inversor Growatt X2 7,5kW 220V 2MPPT (FASTTRACK)","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1550kwh-mes-11-78kwp-19-painel-sunova-620w-inversor-growatt-x2-7-5kw-220v-2mppt-fasttrack","R$ 15.254,14","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1500kWh Mês 11,16kWp 18 Painel Sunova 620W Inversor Sofar 7,5kW 220V 2MPPT [FASTTRACK]","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1500kwh-mes-11-16kwp-18-painel-sunova-620w-inversor-sofar-7-5kw-220v-2mppt-fasttrack","R$ 15.292,99","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1550kWh Mês 11,78kWp 19 Painel Sunova 620W Inversor Sungrow 8kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1550kwh-mes-11-78kwp-19-painel-sunova-620w-inversor-sungrow-8kw-220v-2mppt","R$ 15.829,15","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1550kWh Mês 11,78kWp 19 Painel Sunova 620W Inversor Sofar 7,5kW 220V 2MPPT [FASTTRACK]","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1550kwh-mes-11-78kwp-19-painel-sunova-620w-inversor-sofar-7-5kw-220v-2mppt-fasttrack","R$ 15.892,08","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1400kWh Mês 10,54kWp 17 Painel Sunova 620W MicroInversor SAJ 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1400kwh-mes-10-54kwp-17-painel-sunova-620w-microinversor-saj-11-25kw-220v-20mppt","R$ 16.092,06","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1550kWh Mês 11,78kWp 19 Painel Sunova 620W Inversor SAJ 8kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1550kwh-mes-11-78kwp-19-painel-sunova-620w-inversor-saj-8kw-220v-2mppt","R$ 16.319,54","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1600kWh Mês 12,40kWp 20 Painel Sunova 620W Inversor Sungrow 8kW 220V 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1600kwh-mes-12-40kwp-20-painel-sunova-620w-inversor-sungrow-8kw-220v-2mppt","R$ 16.411,60","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1400kWh Mês 10,54kWp 17 Painel Sunova 620W MicroInversor Deye 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1400kwh-mes-10-54kwp-17-painel-sunova-620w-microinversor-deye-11-25kw-220v-20mppt","R$ 16.460,00","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1600kWh Mês 12,40kWp 20 Painel Sunova 620W Inversor Growatt 8kW MIN8000TL-X2 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1600kwh-mes-12-40kwp-20-painel-sunova-620w-inversor-growatt-8kw-min8000tl-x2-220v-3mppt","R$ 16.535,22","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1400kWh Mês 10,54kWp 17 Painel Sunova 620W Micro Growatt 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1400kwh-mes-10-54kwp-17-painel-sunova-620w-micro-growatt-11-25kw-220v-20mppt","R$ 16.622,80","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1500kWh Mês 11,16kWp 18 Painel Sunova 620W MicroInversor SAJ 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1500kwh-mes-11-16kwp-18-painel-sunova-620w-microinversor-saj-11-25kw-220v-20mppt","R$ 16.695,11","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1600kWh Mês 12,40kWp 20 Painel Sunova 620W Inversor SAJ 8kW 2MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1600kwh-mes-12-40kwp-20-painel-sunova-620w-inversor-saj-8kw-2mppt","R$ 16.901,98","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1500kWh Mês 11,16kWp 18 Painel Sunova 620W MicroInversor Deye 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1500kwh-mes-11-16kwp-18-painel-sunova-620w-microinversor-deye-11-25kw-220v-20mppt","R$ 17.063,04","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1500kWh Mês 11,16kWp 18 Painel Sunova 620W Micro Growatt 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1500kwh-mes-11-16kwp-18-painel-sunova-620w-micro-growatt-11-25kw-220v-20mppt","R$ 17.225,85","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1550kWh Mês 11,78kWp 19 Painel Sunova 620W MicroInversor SAJ 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1550kwh-mes-11-78kwp-19-painel-sunova-620w-microinversor-saj-11-25kw-220v-20mppt","R$ 17.298,15","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1600kWh Mês 12,40kWp 20 Painel Sunova 620W Inversor Growatt 10kW X2 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1600kwh-mes-12-40kwp-20-painel-sunova-620w-inversor-growatt-10kw-x2-220v-3mppt","R$ 17.647,62","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1550kWh Mês 11,78kWp 19 Painel Sunova 620W MicroInversor Deye 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1550kwh-mes-11-78kwp-19-painel-sunova-620w-microinversor-deye-11-25kw-220v-20mppt","R$ 17.666,09","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1550kWh Mês 11,78kWp 19 Painel Sunova 620W Micro Growatt 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1550kwh-mes-11-78kwp-19-painel-sunova-620w-micro-growatt-11-25kw-220v-20mppt","R$ 17.828,89","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1600kWh Mês 12,40kWp 20 Painel Sunova 620W MicroInversor SAJ 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1600kwh-mes-12-40kwp-20-painel-sunova-620w-microinversor-saj-11-25kw-220v-20mppt","R$ 17.901,20","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1600kWh Mês 12,40kWp 20 Painel Sunova 620W MicroInversor Deye 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1600kwh-mes-12-40kwp-20-painel-sunova-620w-microinversor-deye-11-25kw-220v-20mppt","R$ 18.269,14","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1600kWh Mês 12,40kWp 20 Painel Sunova 620W Micro Growatt 11,25kW 220V 20MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1600kwh-mes-12-40kwp-20-painel-sunova-620w-micro-growatt-11-25kw-220v-20mppt","R$ 18.431,94","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1700kWh Mês 13,02kWp 21 Painel Sunova 620W Inversor Sungrow 10kW 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1700kwh-mes-13-02kwp-21-painel-sunova-620w-inversor-sungrow-10kw-220v-3mppt","R$ 18.475,56","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1900kWh Mês 14,26kWp 23 Painel Sunova 620W Inversor SAJ 10kW 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1900kwh-mes-14-26kwp-23-painel-sunova-620w-inversor-saj-10kw-220v-3mppt","R$ 18.805,37","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1800kWh Mês 13,64kWp 22 Painel Sunova 620W Growatt 10kW TL-X2 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1800kwh-mes-13-64kwp-22-painel-sunova-620w-growatt-10kw-tl-x2-220v-3mppt","R$ 18.812,51","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1800kWh Mês 13,64kWp 22 Painel Sunova 620W Inversor Sungrow 10kW 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1800kwh-mes-13-64kwp-22-painel-sunova-620w-inversor-sungrow-10kw-220v-3mppt","R$ 19.058,00","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1900kWh Mês 14,26kWp 23 Painel Sunova 620W Inversor Growatt 10kW MIN10TL-X2 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1900kwh-mes-14-26kwp-23-painel-sunova-620w-inversor-growatt-10kw-min10tl-x2-220v-3mppt","R$ 19.394,94","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 1900kWh Mês 14,26kWp 23 Painel Sunova 620W Inversor Sungrow 10kW 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-1900kwh-mes-14-26kwp-23-painel-sunova-620w-inversor-sungrow-10kw-220v-3mppt","R$ 19.640,44","À vista no PIX com 15% OFF"
"","","","Kit Energia Solar Ongrid 2000kWh Mês 14,88kWp 24 Painel Sunova 620W Inversor Growatt 10kW TL-X2 220V 3MPPT","https://www.meugerador.com.br/collections/kits-solar-ongrid/products/kit-energia-solar-ongrid-2000kwh-mes-14-88kwp-24-painel-sunova-620w-inversor-growatt-10kw-tl-x2-220v-3mppt","R$ 19.977,39","À vista no PIX com 15% OFF"
