sku,image_index,filename,category,manufacturer,cdn_url,size_bytes,format
"IIN00194",0,"IIN00194.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00194.png",112229,"png"
"IIN00195",0,"IIN00195.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00195.png",284769,"png"
"IIN00196",0,"IIN00196.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00196.png",138164,"png"
"IIN00210",0,"IIN00210.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00210.png",137753,"png"
"IIN00211",0,"IIN00211.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00211.png",138005,"png"
"IIN00212",0,"IIN00212.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00212.png",104989,"png"
"IIN00214",0,"IIN00214.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00214.png",38329,"png"
"IIN00215",0,"IIN00215.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00215.png",79588,"png"
"IIN00216",0,"IIN00216.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00216.png",65840,"png"
"IIN00217",0,"IIN00217.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00217.png",85183,"png"
"IIN00218",0,"IIN00218.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00218.png",85154,"png"
"IIN00221",0,"IIN00221.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00221.png",107688,"png"
"IIN00224",0,"IIN00224.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00224.png",29758,"png"
"IIN00225",0,"IIN00225.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00225.png",46436,"png"
"IIN00230",0,"IIN00230.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00230.png",91238,"png"
"IIN00231",0,"IIN00231.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00231.png",91328,"png"
"IIN00235",0,"IIN00235.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00235.png",118849,"png"
"IIN00236",0,"IIN00236.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00236.png",118561,"png"
"IIN00237",0,"IIN00237.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00237.png",87105,"png"
"IIN00238",0,"IIN00238.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00238.png",87169,"png"
"IIN00239",0,"IIN00239.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00239.png",86963,"png"
"IIN00241",0,"IIN00241.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00241.png",79148,"png"
"IIN00242",0,"IIN00242.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00242.png",74501,"png"
"IIN00250",0,"IIN00250.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00250.png",79071,"png"
"IIN00251",0,"IIN00251.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00251.png",78961,"png"
"IIN00256",0,"IIN00256.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00256.png",77956,"png"
"IIN00257",0,"IIN00257.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00257.png",78027,"png"
"IIN00258",0,"IIN00258.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00258.png",77942,"png"
"IIN00259",0,"IIN00259.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00259.png",85275,"png"
"IIN00260",0,"IIN00260.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00260.png",85291,"png"
"IIN00261",0,"IIN00261.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00261.png",52934,"png"
"IIN00262",0,"IIN00262.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00262.png",52993,"png"
"IIN00263",0,"IIN00263.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00263.png",52842,"png"
"IIN00264",0,"IIN00264.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00264.png",52944,"png"
"IIN00265",0,"IIN00265.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00265.png",52686,"png"
"IIN00271",0,"IIN00271.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00271.png",59584,"png"
"IIN0028220NEP20RAPID20SHUTDOWN2020A20MC4V2",0,"IIN00282%20NEP%20RAPID%20SHUTDOWN%2020A%20(MC4)_v2.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00282%20NEP%20RAPID%20SHUTDOWN%2020A%20(MC4)_v2.png",50274,"png"
"IIN00288",0,"IIN00288.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00288.png",50936,"png"
"IIN00289",0,"IIN00289.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00289.png",55406,"png"
"IIN00290",0,"IIN00290.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00290.png",57626,"png"
"IIN00291",0,"IIN00291.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00291.png",55570,"png"
"IIN00292",0,"IIN00292.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00292.png",70684,"png"
"IIN00296",0,"IIN00296.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00296.png",57487,"png"
"IIN00301V2",0,"IIN00301_v2.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00301_v2.png",59142,"png"
"IIN00302",0,"IIN00302.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00302.png",59171,"png"
"IIN00303",0,"IIN00303.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00303.png",59204,"png"
"IIN00304",0,"IIN00304.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00304.png",59338,"png"
"IIN00305",0,"IIN00305.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00305.png",51204,"png"
"IIN00307",0,"IIN00307.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00307.png",64308,"png"
"IIN00308",0,"IIN00308.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00308.png",64343,"png"
"IIN00309",0,"IIN00309.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00309.png",42304,"png"
"IIN00310",0,"IIN00310.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00310.png",47017,"png"
"IIN00311",0,"IIN00311.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00311.png",57269,"png"
"IIN00312",0,"IIN00312.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00312.png",57387,"png"
"IIN00313",0,"IIN00313.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00313.png",64160,"png"
"IIN00318",0,"IIN00318.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00318.png",50849,"png"
"IIN00319",0,"IIN00319.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00319.png",71000,"png"
"IIN00325",0,"IIN00325.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00325.png",24773,"png"
"IIN00326",0,"IIN00326.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00326.png",24989,"png"
"IIN00335",0,"IIN00335.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00335.png",47917,"png"
"IIN00336",0,"IIN00336.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00336.png",48136,"png"
"IIN00337",0,"IIN00337.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00337.png",47946,"png"
"IIN00338",0,"IIN00338.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00338.png",57230,"png"
"IIN00339",0,"IIN00339.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00339.png",57440,"png"
"IIN00340",0,"IIN00340.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00340.png",49502,"png"
"IIN00341",0,"IIN00341.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00341.png",49759,"png"
"IIN00342201",0,"IIN00342%20(1).png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00342%20(1).png",52186,"png"
"IIN00343",0,"IIN00343.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00343.png",46100,"png"
"IIN00344",0,"IIN00344.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00344.png",47950,"png"
"IIN00345",0,"IIN00345.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00345.png",48001,"png"
"IIN00347",0,"IIN00347.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00347.png",52696,"png"
"IIN00348",0,"IIN00348.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00348.png",107869,"png"
"IIN00349",0,"IIN00349.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00349.png",45933,"png"
"IIN00350",0,"IIN00350.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00350.png",49365,"png"
"IIN00352",0,"IIN00352.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00352.png",66235,"png"
"IIN00357",0,"IIN00357.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00357.png",54880,"png"
"IIN00358",0,"IIN00358.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00358.png",54906,"png"
"IIN00364",0,"IIN00364.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00364.png",46565,"png"
"IIN00365",0,"IIN00365.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00365.png",46487,"png"
"IIN00366",0,"IIN00366.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00366.png",46605,"png"
"IIN00367",0,"IIN00367.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00367.png",41865,"png"
"IIN00368",0,"IIN00368.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00368.png",41925,"png"
"IIN00369",0,"IIN00369.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00369.png",128191,"png"
"IIN00370",0,"IIN00370.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00370.png",41921,"png"
"IIN00371",0,"IIN00371.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00371.png",111830,"png"
"IIN00376V2",0,"IIN00376_v2.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00376_v2.png",34701,"png"
"IIN00377",0,"IIN00377.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00377.png",37409,"png"
"IIN00378",0,"IIN00378.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00378.png",40507,"png"
"IIN00379",0,"IIN00379.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00379.png",37334,"png"
"IIN00380",0,"IIN00380.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00380.png",40824,"png"
"IIN00381",0,"IIN00381.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00381.png",40650,"png"
"IIN00382",0,"IIN00382.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00382.png",40443,"png"
"IIN00383",0,"IIN00383.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00383.png",40762,"png"
"IIN00384",0,"IIN00384.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00384.png",44751,"png"
"IIN00386",0,"IIN00386.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IIN00386.png",46767,"png"
"IMO00093",0,"IMO00093.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IMO00093.png",275731,"png"
"IMO00135",0,"IMO00135.png","FORTLEV","unknown","https://cdn.yellosolarhub.com/products/FORTLEV/IMO00135.png",159237,"png"
"CORRUGADO",0,"corrugado.png","GENERIC-COMPONENTS","unknown","https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/corrugado.png",290326,"png"
"DUTOCORRUGADO",0,"duto_corrugado.png","GENERIC-COMPONENTS","unknown","https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/duto_corrugado.png",394286,"png"
"IMAGEM",0,"imagem.png","GENERIC-COMPONENTS","unknown","https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/imagem.png",394286,"png"
"GROWATT20MIC3000TLX20220V20201MPPT",0,"GROWATT%20MIC3000TL-X%20-220V%20-%201MPPT.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/GROWATT%20MIC3000TL-X%20-220V%20-%201MPPT.png",184923,"png"
"GROWATTMIC3000TLX2220V1MPPT",0,"GROWATT-MIC-3000TL-X2-220V-1MPPT.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-MIC-3000TL-X2-220V-1MPPT.png",79065,"png"
"GROWATTMID40KTL3X2380V4MPPTV2",0,"GROWATT-MID40KTL3-X2---380V---4MPPT_v2.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-MID40KTL3-X2---380V---4MPPT_v2.png",159641,"png"
"GROWATTMIN7500TLX2220V2MPPT",0,"GROWATT-MIN7500TL-X2-220V-2MPPT.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-MIN7500TL-X2-220V-2MPPT.png",74480,"png"
"GROWATTMOD15KTL3X2380V2MPPT",0,"GROWATT-MOD15KTL3-X2-380V-2-MPPT.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-MOD15KTL3-X2-380V-2-MPPT.png",74335,"png"
"GROWATTNEO2000MX2000W220V",0,"GROWATT-NEO-2000M-X-2000W-220V.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-NEO-2000M-X-2000W-220V.png",70901,"png"
"GROWATTNEO225",0,"GROWATT-NEO-2,25.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-NEO-2,25.png",59002,"png"
"ICV0000220CARREGADOR20VEICULAR20WALLBOX20GROWATT20THOR07ASP20THO",0,"ICV00002%20CARREGADOR%20VEICULAR%20WALLBOX%20GROWATT%20THOR07AS-P%20THO.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/ICV00002%20CARREGADOR%20VEICULAR%20WALLBOX%20GROWATT%20THOR07AS-P%20THO.png",146081,"png"
"IIN00232GROWATTMAX75KTL3XL2220V8MPPT",0,"IIN00232-GROWATT-MAX-75KTL3-XL2-220V-8MPPT.png","GROWATT","GROWATT","https://cdn.yellosolarhub.com/products/GROWATT/IIN00232-GROWATT-MAX-75KTL3-XL2-220V-8MPPT.png",72722,"png"
"IIN00316HUAWEISUN2000100KTLM2380V10MPPT",0,"IIN00316-HUAWEI-SUN2000-100KTL-M2-380V-10MPPT.png","HUAWEI","HUAWEI","https://cdn.yellosolarhub.com/products/HUAWEI/IIN00316-HUAWEI-SUN2000-100KTL-M2-380V-10MPPT.png",45676,"png"
"112369",0,"112369.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/112369.jpg",42129,"jpg"
"135720",0,"135720.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/135720.jpg",64780,"jpg"
"145763",0,"145763.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/145763.jpg",71099,"jpg"
"152147",0,"152147.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/152147.jpg",30617,"jpg"
"192575",0,"192575.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/192575.jpg",46560,"jpg"
"192576",0,"192576.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/192576.jpg",47271,"jpg"
"222132",0,"222132.png","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/222132.png",23156,"png"
"222133",0,"222133.png","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/222133.png",23156,"png"
"246761",0,"246761.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/246761.jpg",36080,"jpg"
"246763",0,"246763.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/246763.jpg",28801,"jpg"
"246764",0,"246764.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/246764.jpg",28691,"jpg"
"267277",0,"267277.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/267277.jpg",24496,"jpg"
"276954",0,"276954.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/276954.jpg",54303,"jpg"
"286844",0,"286844.png","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/286844.png",23156,"png"
"289241",0,"289241.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/289241.jpg",28042,"jpg"
"292421",0,"292421.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/292421.jpg",49563,"jpg"
"299591",0,"299591.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/299591.jpg",12696,"jpg"
"315148",0,"315148.jpg","inversores","unknown","https://cdn.yellosolarhub.com/products/inversores/315148.jpg",91568,"jpg"
"DEYESUN25KG02LVIMAGE",0,"DEYE-SUN-25K-G02-LV_image.png","inversores","DEYE","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-25K-G02-LV_image.png",122484,"png"
"DEYESUN35KG02LVIMAGE",0,"DEYE-SUN-35K-G02-LV_image.jpeg","inversores","DEYE","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-35K-G02-LV_image.jpeg",3424,"jpeg"
"DEYESUN5KGIMAGE",0,"DEYE-SUN-5K-G_image.webp","inversores","DEYE","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-5K-G_image.webp",4986,"webp"
"DEYESUN75KG01P3LVIMAGE",0,"DEYE-SUN-75K-G01P3-LV_image.png","inversores","DEYE","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-75K-G01P3-LV_image.png",94628,"png"
"DEYESUN8KGIMAGE",0,"DEYE-SUN-8K-G_image.jpg","inversores","DEYE","https://cdn.yellosolarhub.com/products/inversores/DEYE-SUN-8K-G_image.jpg",19531,"jpg"
"ENPHASEIQ8P722BRIMAGEPRODUCT600340",0,"ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg","inversores","ENPHASE","https://cdn.yellosolarhub.com/products/inversores/ENPHASE-IQ8P-72-2-BR_IMAGE_PRODUCT_600340.jpeg",4911,"jpeg"
"GOODWEEZLOGGERPROIMAGE",0,"GOODWE-EZLOGGER PRO_image.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-EZLOGGER PRO_image.png",91721,"png"
"GOODWEGW100KGTAFCIIMAGEPRODUCT600342",0,"GOODWE-GW100K-GT - AFCI_IMAGE_PRODUCT_600342.jpg","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW100K-GT - AFCI_IMAGE_PRODUCT_600342.jpg",824484,"jpg"
"GOODWEGW100KHTIMAGEPRODUCT600066",0,"GOODWE-GW 100K-HT_IMAGE_PRODUCT_600066.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 100K-HT_IMAGE_PRODUCT_600066.png",109547,"png"
"GOODWEGW100KHTIMAGEPRODUCT600126",0,"GOODWE-GW100K-HT_IMAGE_PRODUCT_600126.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW100K-HT_IMAGE_PRODUCT_600126.png",109547,"png"
"GOODWEGW10KBTIMAGE",0,"GOODWE-GW10K-BT_image.webp","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-BT_image.webp",5692,"webp"
"GOODWEGW10KMS3020AAFCIIMAGE",0,"GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 10K-MS-30 (20A) - AFCI_image.png",9596,"png"
"GOODWEGW10KMSG40AFCICRSDIMAGEPRODUCT600398",0,"GOODWE-GW10K-MS-G40 - AFCI C- RSD_IMAGE_PRODUCT_600398.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-MS-G40 - AFCI C- RSD_IMAGE_PRODUCT_600398.png",47823,"png"
"GOODWEGW10KMSG40AFCIIMAGEPRODUCT600463",0,"GOODWE-GW10K-MS-G40 - AFCI_IMAGE_PRODUCT_600463.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW10K-MS-G40 - AFCI_IMAGE_PRODUCT_600463.png",47823,"png"
"GOODWEGW110KHTIMAGEPRODUCT600023",0,"GOODWE-GW 110K-HT_IMAGE_PRODUCT_600023.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 110K-HT_IMAGE_PRODUCT_600023.png",109547,"png"
"GOODWEGW12KLETAFCIIMAGEPRODUCT600363",0,"GOODWE-GW12KL-ET - AFCI_IMAGE_PRODUCT_600363.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW12KL-ET - AFCI_IMAGE_PRODUCT_600363.png",31833,"png"
"GOODWEGW12KLVMTIMAGE",0,"GOODWE-GW 12KLV-MT_image.jpg","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-MT_image.jpg",14174,"jpg"
"GOODWEGW12KLVSDTC30AFCIIMAGE",0,"GOODWE-GW 12KLV-SDT-C30 - AFCI_image.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 12KLV-SDT-C30 - AFCI_image.png",79781,"png"
"GOODWEGW12KLVSDTC31AFCIIMAGEPRODUCT600400",0,"GOODWE-GW12KLV-SDT-C31 - AFCI_IMAGE_PRODUCT_600400.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW12KLV-SDT-C31 - AFCI_IMAGE_PRODUCT_600400.png",31794,"png"
"GOODWEGW15KETAFCIIMAGEPRODUCT600348",0,"GOODWE-GW15K-ET - AFCI_IMAGE_PRODUCT_600348.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW15K-ET - AFCI_IMAGE_PRODUCT_600348.png",90797,"png"
"GOODWEGW15KLVMTIMAGE",0,"GOODWE-GW 15KLV-MT_image.jpeg","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 15KLV-MT_image.jpeg",14174,"jpeg"
"GOODWEGW17KLVSDTC30AFCIIMAGEPRODUCT600275",0,"GOODWE-GW17KLV-SDT-C30 - AFCI_IMAGE_PRODUCT_600275.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW17KLV-SDT-C30 - AFCI_IMAGE_PRODUCT_600275.png",12442,"png"
"GOODWEGW2000MISIMAGEPRODUCT600329",0,"GOODWE-GW2000-MIS_IMAGE_PRODUCT_600329.jpg","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW2000-MIS_IMAGE_PRODUCT_600329.jpg",64696,"jpg"
"GOODWEGW20KETAFCIIMAGEPRODUCT600149",0,"GOODWE-GW20K-ET - AFCI_IMAGE_PRODUCT_600149.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-ET - AFCI_IMAGE_PRODUCT_600149.png",90797,"png"
"GOODWEGW20KLVMTAFCIIMAGE",0,"GOODWE-GW 20KLV-MT - AFCI_image.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW 20KLV-MT - AFCI_image.png",936634,"png"
"GOODWEGW20KSDT31AFCICRSDIMAGEPRODUCT600453",0,"GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW20K-SDT-31 - AFCI C- RSD_IMAGE_PRODUCT_600453.png",44030,"png"
"GOODWEGW23KLVSDTBR30AFCIIMAGEPRODUCT600352",0,"GOODWE-GW23KLV-SDT-BR30 - AFCI_IMAGE_PRODUCT_600352.jpg","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW23KLV-SDT-BR30 - AFCI_IMAGE_PRODUCT_600352.jpg",57669,"jpg"
"GOODWEGW250KHTIMAGEPRODUCT600142",0,"GOODWE-GW250K-HT_IMAGE_PRODUCT_600142.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW250K-HT_IMAGE_PRODUCT_600142.png",109547,"png"
"GOODWEGW250KHUTIMAGEPRODUCT600344",0,"GOODWE-GW250KH-UT_IMAGE_PRODUCT_600344.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW250KH-UT_IMAGE_PRODUCT_600344.png",10366,"png"
"GOODWEGW250KNHTIMAGE",0,"GOODWE-GW250KN-HT_image.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW250KN-HT_image.png",417046,"png"
"GOODWEGW25KSDTP31AFCICRSDIMAGEPRODUCT600452",0,"GOODWE-GW25K-SDT-P31 - AFCI C- RSD_IMAGE_PRODUCT_600452.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW25K-SDT-P31 - AFCI C- RSD_IMAGE_PRODUCT_600452.png",29084,"png"
"GOODWEGW25KSDTP31AFCIIMAGEPRODUCT600404",0,"GOODWE-GW25K-SDT-P31 - AFCI_IMAGE_PRODUCT_600404.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW25K-SDT-P31 - AFCI_IMAGE_PRODUCT_600404.png",29084,"png"
"GOODWEGW30KETAFCIIMAGEPRODUCT600150",0,"GOODWE-GW30K-ET - AFCI_IMAGE_PRODUCT_600150.png","inversores","GOODWE","https://cdn.yellosolarhub.com/products/inversores/GOODWE-GW30K-ET - AFCI_IMAGE_PRODUCT_600150.png",90797,"png"
