sku,category,manufacturer,power_w,capacity_kwh,price_brl,list_price_brl,cost_price_brl,supplier,source,confidence,image_url
"IIN00158","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00158.png"
"IIN00162","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00162.png"
"IIN00168","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00168.png"
"IIN00169","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00169.png"
"IIN00170","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00170.png"
"IIN00174","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00174.png"
"IIN00180","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00180.png"
"IIN00182","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00182.png"
"IIN00184","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00184.png"
"IIN00185","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00185.png"
"IIN00188","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00188.png"
"IIN00189","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00189.png"
"IIN00190","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00190.png"
"IIN00193","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00193.png"
"IIN00194","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00194.png"
"IIN00195","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00195.png"
"IIN00196","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00196.png"
"IIN00210","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00210.png"
"IIN00211","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00211.png"
"IIN00212","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00212.png"
"IIN00214","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00214.png"
"IIN00215","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00215.png"
"IIN00216","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00216.png"
"IIN00217","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00217.png"
"IIN00218","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00218.png"
"IIN00221","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00221.png"
"IIN00224","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00224.png"
"IIN00225","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00225.png"
"IIN00230","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00230.png"
"IIN00231","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00231.png"
"IIN00235","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00235.png"
"IIN00236","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00236.png"
"IIN00237","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00237.png"
"IIN00238","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00238.png"
"IIN00239","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00239.png"
"IIN00241","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00241.png"
"IIN00242","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00242.png"
"IIN00250","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00250.png"
"IIN00251","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00251.png"
"IIN00256","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00256.png"
"IIN00257","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00257.png"
"IIN00258","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00258.png"
"IIN00259","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00259.png"
"IIN00260","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00260.png"
"IIN00261","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00261.png"
"IIN00262","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00262.png"
"IIN00263","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00263.png"
"IIN00264","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00264.png"
"IIN00265","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00265.png"
"IIN00271","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00271.png"
"IIN0028220NEP20RAPID20SHUTDOWN2020A20MC4V2","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00282%20NEP%20RAPID%20SHUTDOWN%2020A%20(MC4)_v2.png"
"IIN00288","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00288.png"
"IIN00289","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00289.png"
"IIN00290","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00290.png"
"IIN00291","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00291.png"
"IIN00292","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00292.png"
"IIN00296","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00296.png"
"IIN00301V2","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00301_v2.png"
"IIN00302","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00302.png"
"IIN00303","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00303.png"
"IIN00304","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00304.png"
"IIN00305","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00305.png"
"IIN00307","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00307.png"
"IIN00308","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00308.png"
"IIN00309","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00309.png"
"IIN00310","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00310.png"
"IIN00311","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00311.png"
"IIN00312","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00312.png"
"IIN00313","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00313.png"
"IIN00318","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00318.png"
"IIN00319","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00319.png"
"IIN00325","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00325.png"
"IIN00326","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00326.png"
"IIN00335","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00335.png"
"IIN00336","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00336.png"
"IIN00337","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00337.png"
"IIN00338","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00338.png"
"IIN00339","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00339.png"
"IIN00340","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00340.png"
"IIN00341","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00341.png"
"IIN00342201","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00342%20(1).png"
"IIN00343","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00343.png"
"IIN00344","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00344.png"
"IIN00345","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00345.png"
"IIN00347","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00347.png"
"IIN00348","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00348.png"
"IIN00349","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00349.png"
"IIN00350","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00350.png"
"IIN00352","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00352.png"
"IIN00357","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00357.png"
"IIN00358","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00358.png"
"IIN00364","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00364.png"
"IIN00365","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00365.png"
"IIN00366","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00366.png"
"IIN00367","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00367.png"
"IIN00368","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00368.png"
"IIN00369","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00369.png"
"IIN00370","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00370.png"
"IIN00371","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00371.png"
"IIN00376V2","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00376_v2.png"
"IIN00377","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00377.png"
"IIN00378","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00378.png"
"IIN00379","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00379.png"
"IIN00380","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00380.png"
"IIN00381","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00381.png"
"IIN00382","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00382.png"
"IIN00383","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00383.png"
"IIN00384","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00384.png"
"IIN00386","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IIN00386.png"
"IMO00093","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IMO00093.png"
"IMO00135","FORTLEV","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/FORTLEV/IMO00135.png"
"CORRUGADO","GENERIC-COMPONENTS","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/corrugado.png"
"DUTOCORRUGADO","GENERIC-COMPONENTS","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/duto_corrugado.png"
"IMAGEM","GENERIC-COMPONENTS","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GENERIC-COMPONENTS/imagem.png"
"GROWATT20MIC3000TLX20220V20201MPPT","GROWATT","GROWATT",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/GROWATT%20MIC3000TL-X%20-220V%20-%201MPPT.png"
"GROWATTMIC3000TLX2220V1MPPT","GROWATT","GROWATT",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-MIC-3000TL-X2-220V-1MPPT.png"
"GROWATTMID40KTL3X2380V4MPPTV2","GROWATT","GROWATT",40000,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-MID40KTL3-X2---380V---4MPPT_v2.png"
"GROWATTMIN7500TLX2220V2MPPT","GROWATT","GROWATT",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-MIN7500TL-X2-220V-2MPPT.png"
"GROWATTMOD15KTL3X2380V2MPPT","GROWATT","GROWATT",15000,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-MOD15KTL3-X2-380V-2-MPPT.png"
"GROWATTNEO225","GROWATT","GROWATT",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-NEO-2,25.png"
"GROWATTNEO2000MX2000W220V","GROWATT","GROWATT",2000,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/GROWATT-NEO-2000M-X-2000W-220V.png"
"ICV0000220CARREGADOR20VEICULAR20WALLBOX20GROWATT20THOR07ASP20THO","GROWATT","GROWATT",20,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/ICV00002%20CARREGADOR%20VEICULAR%20WALLBOX%20GROWATT%20THOR07AS-P%20THO.png"
"IIN00232GROWATTMAX75KTL3XL2220V8MPPT","GROWATT","GROWATT",75000,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/GROWATT/IIN00232-GROWATT-MAX-75KTL3-XL2-220V-8MPPT.png"
"IIN00316HUAWEISUN2000100KTLM2380V10MPPT","HUAWEI","HUAWEI",100000,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/HUAWEI/IIN00316-HUAWEI-SUN2000-100KTL-M2-380V-10MPPT.png"
"LONGI585W","LONGI","LONGI",585,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/LONGI/LONGI-585W.png"
"LONGI630WPV2","LONGI","LONGI",630,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/LONGI/LONGI-630Wp_v2.png"
"CONTENTINGRESSPORTALB2BNEOSOLARCOMBR","outros","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/outros/content_ingress=portalb2b.neosolar.com.br.png"
"DAHDHN72X16DGIMAGEPRODUCT559376","paineis","DAH",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/DAH-DHN-72X16-DG_IMAGE_PRODUCT_559376.jpeg"
"HANERSUNHJTHN21H66HTIMAGEPRODUCT573429","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/HANERSUN-HJT HN21H-66HT_IMAGE_PRODUCT_573429.png"
"HANERSUNHN18N72HIMAGEPRODUCT559375","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/HANERSUN-HN18N-72H_IMAGE_PRODUCT_559375.jpeg"
"IMAGEPRODUCT559375","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/IMAGE_PRODUCT_559375.jpeg"
"IMAGEPRODUCT559376","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/IMAGE_PRODUCT_559376.jpeg"
"IMAGEPRODUCT559380","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/IMAGE_PRODUCT_559380.jpeg"
"IMAGEPRODUCT559381","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/IMAGE_PRODUCT_559381.png"
"IMAGEPRODUCT573429","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/IMAGE_PRODUCT_573429.png"
"MINASOLMS545IMAGE","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/MINASOL-MS-545_image.png"
"OSDA33VMHDRZIMAGEPRODUCT559381","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/OSDA-33V-MHDRZ_IMAGE_PRODUCT_559381.png"
"SKU21556321556317587472203114354","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_215563_215563-17587472203114354.jpeg"
"SKU280440280440117460389183888406","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_280440_280440_1-17460389183888406.jpeg"
"SKU28798928798917459120523305528","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_287989_287989-17459120523305528.jpeg"
"SKU289244289244117460389447419270","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_289244_289244_1-17460389447419270.jpeg"
"SKU29180829180817458456460969248","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_291808_291808-17458456460969248.jpeg"
"SKU29958629958617471562636241354","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_299586_299586-17471562636241354.jpeg"
"SKU29958929958917471414377421707","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_299589_299589-17471414377421707.jpeg"
"SKU30058530058517476745737964615","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_300585_300585-17476745737964615.jpeg"
"SKU30457430457417516416575985705","paineis","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/paineis/sku_304574_304574-17516416575985705.jpeg"
"NEOSOLARPOSTS23327","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/NEOSOLAR_POSTS_23327.jpg"
"NEOSOLARPOSTS23586","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/NEOSOLAR_POSTS_23586.jpg"
"NEOSOLARPOSTS23587","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/NEOSOLAR_POSTS_23587.jpg"
"NEOSOLARPOSTS24170","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/neosolar_posts_24170.jpg"
"NEOSOLARPOSTS24171","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/neosolar_posts_24171.jpg"
"NEOSOLARPOSTS24172","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/neosolar_posts_24172.jpg"
"NEOSOLARPOSTS24173","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/neosolar_posts_24173.jpg"
"NEOSOLARPOSTS24174","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/neosolar_posts_24174.jpg"
"NEOSOLARPOSTS24175","postes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/postes/neosolar_posts_24175.jpg"
"RISEN700W","RISEN","RISEN",700,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/RISEN/RISEN-700W.png"
"SKU12298012298017544826815777105","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_122980_122980-17544826815777105.jpeg"
"SKU13598513598517544833546238906","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_135985_135985-17544833546238906.jpeg"
"SKU19176819176817460425002977694","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_191768_191768-17460425002977694.jpeg"
"SKU19176919176917485312150104210","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_191769_191769-17485312150104210.jpeg"
"SKU19206819206817459124742242879","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_192068_192068-17459124742242879.jpeg"
"SKU19934719934717460425385827504","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_199347_199347-17460425385827504.jpeg"
"SKU19934819934817458717534237239","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_199348_199348-17458717534237239.jpeg"
"SKU19935119935117459269345762408","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_199351_199351-17459269345762408.jpeg"
"SKU210836210836117458977870704374","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_210836_210836_1-17458977870704374.jpeg"
"SKU31166831166817458944783606561","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_311668_311668-17458944783606561.jpeg"
"SKU327540327540117514830300259600","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_327540_327540_1-17514830300259600.jpeg"
"SKU327541327541117514904188633219","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_327541_327541_1-17514904188633219.jpeg"
"SKU375553755517545438599901052","stringboxes","",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/stringboxes/sku_37555_37555-17545438599901052.jpeg"
"SUNGROW20SG12RT2020380V20202MPPT","SUNGROW","SUNGROW",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/SUNGROW/SUNGROW%20SG12RT%20-%20380V%20-%202MPPT.png"
"SUNGROWSG15RTP2AFCI380V2MPPT201","SUNGROW","SUNGROW",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/SUNGROW/SUNGROW-SG15RT-P2-(AFCI)---380V---2MPPT%201.png"
"SUNGROWSG20RTP2AFCI380V2MPPT","SUNGROW","SUNGROW",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/SUNGROW/SUNGROW-SG20RT-P2-(AFCI)-380V-2MPPT.png"
"SUNGROWSG30RS220V1MPPT","SUNGROW","SUNGROW",,,1200,,,"Estimated","estimated",0.4,"https://cdn.yellosolarhub.com/products/SUNGROW/SUNGROW-SG3.0RS-220V-1MPPT.png"
